Unnamed: 0,id,data,ad_page,ad_order,Title,Price,Date,Time,phone,room,loc,message,url,Шал:,Тагт:,Ашиглалтанд орсон он:,Гараж:,Цонх:,Барилгын давхар:,Хаалга:,Талбай:,Хэдэн давхарт:,Лизингээр авах боломж:,Цонхны тоо:,Барилгын явц:,Код:
32,6517779,"260 сая ₮
Найрамдал зуслангийн хажууд 2 өрөө орон сууц
3 долоо хоногийн өмнө
УБ — Сонгинохайрхан, Найрамдал",135.0,33.0,,,,,,,,,,,,,,,,,,,,,,
45,6523883,"4.3 сая ₮
Dunjingaravt 3 oroo bair
1 долоо хоногийн өмнө
УБ — Баянзүрх",105.0,46.0,,,,,,,,,,,,,,,,,,,,,,
34,6530706,"2.2 сая ₮
Victoria town дуплекс 3 өрөө байр 89.3м2
2 өдрийн өмнө
УБ — Хан-Уул, Нисэх",36.0,35.0,,,,,,,,,,,,,,,,,,,,,,
27,6538230,"1.6 Тэрбум ₮
Olympic residence 4 өрөө 205м2
Virtual tour
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 1",92.0,28.0,,,,,,,,,,,,,,,,,,,,,,
16,6539800,"3.5 сая ₮
Өгөөмөр захын ард 2 өрөө байр 55m2
2 долоо хоногийн өмнө
УБ — Баянзүрх, Өгөөмөр захын зүүн",124.0,17.0,,,,,,,,,,,,,,,,,,,,,,
40,6562505,"263.13 сая ₮
Дөлгөөн нуурт 75.18 мкв мастртай 3 өрөө байр
2 өдрийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 9",36.0,41.0,,,,,,,,,,,,,,,,,,,,,,
24,6570905,"Mandal
198 сая ₮
115-р сургуулийн баруун урд талд 3 өрөө орон сууц 76m2
5 өдрийн өмнө
УБ — Хан-Уул, UB Town",58.0,25.0,,,,,,,,,,,,,,,,,,,,,,
17,6574211,"460 сая ₮ 520 сая ₮
3 4 r horoolold 5 uruu duplex
Өнөөдөр
УБ — Баянгол, 3, 4 хороолол",2.0,18.0,,,,,,,,,,,,,,,,,,,,,,
15,6574211,,2.0,16.0,3 4 r horoolold 5 uruu duplex,"460 сая ₮
520 сая ₮",2024-03-18,09:47,,5+ өрөө,"УБ — Баянгол, 3, 4 хороолол","
201m2 duplex oron suuts haymd zarna
barter oroltsuulj boln.
dulaan garagetai
zuun hoishoo uragsha harsan tsonhtoi",https://www.unegui.mn/adv/6574211_3-4-r-horoolold-5-uruu-duplex-hudaldana/,Паркет,Тагтгүй,2009.0,Байгаа,Вакум,6.0,Төмөр,201.0 м²,6.0,Лизинггүй,6.0,Ашиглалтад орсон,
45,6594936,"125 сая ₮ 150 сая ₮
Хангай хотхонд 2 өрөө 40м2 байр
1 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",108.0,46.0,,,,,,,,,,,,,,,,,,,,,,
52,6611131,"2.9 сая ₮
Худ яармагт хангарьд сити1 2өрөө байр 54,85м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",103.0,53.0,,,,,,,,,,,,,,,,,,,,,,
59,6627826,"146 сая ₮
Хангай хотхоны зүүн урд 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Сүхбаатар, 100 айл",93.0,60.0,,,,,,,,,,,,,,,,,,,,,,
18,6642607,"148 сая ₮ 163 сая ₮
Жаргалтай хотхонд 42.31мкв 2 өрөө
3 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 9",143.0,19.0,,,,,,,,,,,,,,,,,,,,,,
22,6649686,"320 сая ₮
Tsagaan ord hothond 80m2 3 uruu bair
3 долоо хоногийн өмнө
УБ — Хан-Уул, Мишээл",146.0,23.0,,,,,,,,,,,,,,,,,,,,,,
9,6649757,"2.6 сая ₮
Зэндмэнэ эрдэнэ хотхонд 54мкв 2 өрөө байр
5 өдрийн өмнө
УБ — Хан-Уул, Яармаг",63.0,10.0,,,,,,,,,,,,,,,,,,,,,,
24,6650191,"135 сая ₮
3-р хороолол ахуйн үйлчилгээний урд 1 өрөө байр 32м2
3 долоо хоногийн өмнө
УБ — Баянгол, 3, 4 хороолол",138.0,25.0,,,,,,,,,,,,,,,,,,,,,,
46,6662068,"900 сая ₮
Засгын газрын ордны хойно 169мкв дуплекс
Өнөөдөр
УБ — Сүхбаатар, Сүхбаатар, Хороо 6",9.0,47.0,,,,,,,,,,,,,,,,,,,,,,
38,6662068,,9.0,39.0,Засгын газрын ордны хойно 169мкв дуплекс,900 сая ₮,2024-03-18,15:52,,5+ өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 6","
🔑🛎 #Бүтэн #засвар #хийсэн #нүүж #орход #бэлэн @боллоо
📍Сүхбаатар дүүрэг 𝟔-р хороо Хотын төв 𝐀 зэрэглэлийн бүсэд байрлах орон сууц #ХУДАЛДАНА
🌿Засгын газрын ордны хойно 𝟔 өрөө , 𝟏𝟔𝟗мкв дуплекс
🔔 Маш боломжийн үнээр худалдах санал:
📣 Төлбөрийн уян хатан нөхцөл:
💰 𝟗𝟎𝟎,𝟎𝟎𝟎,𝟎𝟎𝟎
✔️ 𝟏𝟔𝟗 мкв хоёр давхар дуплекс
✔️ Нийт 𝟔 өрөө 𝟐 ариун цэвэрийн өрөө
✔️ Хүнсний агуулахийн өрөө
✔️ Бартер 𝟑𝟎-𝟒𝟎н хувьд сонсоно
✔️ Зүүн болон хойшоо харсан харууцтай
✔️ Хүүхдийн тоглоомын талбайтай
✔️ Нэгдсэн хашаа, харуул хамгаалалттай",https://www.unegui.mn/adv/6662068_zasgyn-gazryn-ordny-khoino-169mkv-dupleks-khudaldana/,Паркет,2 тагттай,2014.0,Байгаа,Вакум,9.0,Бүргэд,169.0 м²,5.0,Лизинггүй,6.0,Ашиглалтад орсон,
53,6664683,"5.3 сая ₮
Парк вилла цэцэрлэгт хүрээлэнгийн зам дагуу 4 өрөө 122м2 байр
2 долоо хоногийн өмнө
УБ — Баянзүрх, Олимп хотхон",120.0,54.0,,,,,,,,,,,,,,,,,,,,,,
3,6686593,"5.95 сая ₮
Будда виста хотхонд 236мкв дуплекс 7 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, Зайсан",31.0,4.0,,,,,,,,,,,,,,,,,,,,,,
33,6694422,"2.3 сая ₮
Polaris apartment 3 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",119.0,34.0,,,,,,,,,,,,,,,,,,,,,,
32,6694686,"2.4 сая ₮
Поларис апартмент-2 63.17m2 2 өрөө
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",119.0,33.0,,,,,,,,,,,,,,,,,,,,,,
5,6727772,"95 сая ₮
Худ нисэх 2 өрөө 42м2
5 өдрийн өмнө
УБ — Хан-Уул, Нисэх",58.0,6.0,,,,,,,,,,,,,,,,,,,,,,
14,6734772,"191.1 сая ₮
Евро апартментэд 2 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",34.0,15.0,,,,,,,,,,,,,,,,,,,,,,
59,6739506,"109 сая ₮ 160 сая ₮
Биокомбинатад 4 өрөө 75м2 байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Био комбинат",73.0,60.0,,,,,,,,,,,,,,,,,,,,,,
46,6763133,"410 сая ₮
Цэцэрлэгт хүрээлэнгийн ард national park хотхонд 90.55кв 3 өрөө байр
2 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",31.0,47.0,,,,,,,,,,,,,,,,,,,,,,
27,6774330,"100 сая ₮
Нисэхт 3 өрөө 61.16m2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",78.0,28.0,,,,,,,,,,,,,,,,,,,,,,
41,6785686,"2.8 сая ₮
Хан уул 2 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул",86.0,42.0,,,,,,,,,,,,,,,,,,,,,,
7,6787804,"3.8 сая ₮
Мандала гарденд 90.9мкв 3 өрөө
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",31.0,8.0,,,,,,,,,,,,,,,,,,,,,,
8,6787952,"5.15 сая ₮
Хүннү-2222 хороолол 96мкв 4 өрөө байр
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хүннү",130.0,9.0,,,,,,,,,,,,,,,,,,,,,,
51,6790356,"Remax Sky Onon
985.6 сая ₮
Bella vista тансаг зэрэглэлийн хотхонд 154мкв 3 өрөө байр
Өнөөдөр
УБ — Хан-Уул, Bella Vista",20.0,52.0,,,,,,,,,,,,,,,,,,,,,,
43,6790356,,20.0,44.0,Bella vista тансаг зэрэглэлийн хотхонд 154мкв 3 өрөө байр,985.6 сая ₮,2024-03-18,08:57,,3 өрөө,"УБ — Хан-Уул, Bella Vista","
🌱𝐁𝐄𝐋𝐋𝐀 𝐕𝐈𝐒𝐓𝐀 тансаг зэрэглэлийн хотхонд 154мкв 3 өрөө байр худалдана - 2011 онд ашиглалтанд орсон 200 блок
- Засвар хийх шаардлагатай - 3 давхарт харууц сайхан
- 1 зочны өрөө гал тогоо
- 2 унтлагын өрөө
- 2 ариун цэврийн өрөө
- 2 тагттай - 2 дулаан авто зогсоолтой / тусдаа үнэтэй/

ҮНЭ: 1 мкв ~ 6,4 сая ₮ | Нийт: 985,600,000₮",https://www.unegui.mn/adv/6790356_zaisand-bella-vista-d-154-mkv-3-oroo/,Паркет,2 тагттай,2011.0,Байгаа,Вакум,9.0,Бүргэд,154.0 м²,3.0,Лизинггүй,6.0,Ашиглалтад орсон,
25,6828337,"121 сая ₮
Бзд, цэргийн хотхонд 51м² 2 өрөө орон сууц
2 өдрийн өмнө
УБ — Баянзүрх",36.0,26.0,,,,,,,,,,,,,,,,,,,,,,
31,6833557,"153.18 сая ₮ 170.15 сая ₮
Арвай хотхон 51.56мкв 2 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",76.0,32.0,,,,,,,,,,,,,,,,,,,,,,
13,6843581,"183 сая ₮
Eagle town-д 2 өрөө байр
2 өдрийн өмнө
УБ — Хан-Уул, Яармаг",34.0,14.0,,,,,,,,,,,,,,,,,,,,,,
13,6849129,"199 сая ₮
Тэнгисийн хойно гал тогоо тусдаа 2 өрөө байр 65мкв
1 долоо хоногийн өмнө
УБ — Чингэлтэй, Чингэлтэй",101.0,14.0,,,,,,,,,,,,,,,,,,,,,,
57,6856634,"190.74 сая ₮
Яармаг арцат өргөө хотхонд 75 мкв 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",94.0,58.0,,,,,,,,,,,,,,,,,,,,,,
47,6866683,"150 сая ₮ 160 сая ₮
Бзд кино үйлдвэр happy town-д 2 өрөө
1 долоо хоногийн өмнө
УБ — Баянзүрх, Зүүн 4 зам",97.0,48.0,,,,,,,,,,,,,,,,,,,,,,
26,6877224,"Platin
455 сая ₮ 496 сая ₮
Akoya residence tower -т 82.67мк 3өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",87.0,27.0,,,,,,,,,,,,,,,,,,,,,,
40,6892098,"275 сая ₮
Төмөр замын арктай шард 100 мкв 3 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, Төмөр зам",105.0,41.0,,,,,,,,,,,,,,,,,,,,,,
51,6898215,"3.9 сая ₮
Jargalan hothond 4 uruu bair 139.8m2
2 долоо хоногийн өмнө
УБ — Хан-Уул, Нархан хотхон",116.0,52.0,,,,,,,,,,,,,,,,,,,,,,
47,6899222,"75 сая ₮
16-р хороолол саруул тэнгэр 2 хороолол 1 өрөө
4 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",47.0,48.0,,,,,,,,,,,,,,,,,,,,,,
11,6902103,"249.6 сая ₮
Арцат -2 хотхон 3 өрөө байр 78м2
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",98.0,12.0,,,,,,,,,,,,,,,,,,,,,,
6,6902776,"222.1 сая ₮ 370.88 сая ₮
Бгд коyo town хотхонд 64мкв 4 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, Алтай хотхон",90.0,7.0,,,,,,,,,,,,,,,,,,,,,,
34,6917882,"300 сая ₮
1-16-д 1 давхарын 5 өрөө
6 өдрийн өмнө
Орхон, Орхон",72.0,35.0,,,,,,,,,,,,,,,,,,,,,,
5,6921508,"165 сая ₮
Тэмүүлэл хотхонд 3 өрөө
1 долоо хоногийн өмнө
УБ — Баянгол, 10-р хороолол",86.0,6.0,,,,,,,,,,,,,,,,,,,,,,
11,6922590,"257 сая ₮
Нисэхэд төгс орчин таун хотхонд 91.08мв 4 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул, Нисэх",99.0,12.0,,,,,,,,,,,,,,,,,,,,,,
46,6923063,"640 сая ₮
Avenue residence 84.69м2 3 өрөө байр
5 өдрийн өмнө
УБ — Баянгол, Баруун 4 зам",54.0,47.0,,,,,,,,,,,,,,,,,,,,,,
9,6924947,"177 сая ₮
Elegance town -д 3 өрөө байр 63м2
Өчигдөр
УБ — Хан-Уул, Нисэх",23.0,10.0,,,,,,,,,,,,,,,,,,,,,,
59,6948549,"350 сая ₮ 371.48 сая ₮
Sunshine village хотхонд 3 өрөө байр 82м2
4 өдрийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",49.0,60.0,,,,,,,,,,,,,,,,,,,,,,
55,6949340,"Remax Sky Bat-Uchral
350 сая ₮ 371.48 сая ₮
Sunshine village хотхонд 3 өрөө байр 82.55м2
1 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",79.0,56.0,,,,,,,,,,,,,,,,,,,,,,
43,6955742,"Dashka
1.35 Тэрбум ₮
Japan town c-5 блокд 133.5м2 3 өрөө байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",83.0,44.0,,,,,,,,,,,,,,,,,,,,,,
38,6955792,"Remax Sky Uyanga
1.45 Тэрбум ₮
Japan town c𝟓 блокд 133.5м2 3 өрөө байр
4 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",150.0,39.0,,,,,,,,,,,,,,,,,,,,,,
52,6956506,"110 сая ₮ 130 сая ₮
21-р хороололд 3н өрөө байр 80м2
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",93.0,53.0,,,,,,,,,,,,,,,,,,,,,,
26,6962220,"184.5 сая ₮
Шинэ алтай хотхоны зүүн талд 61,5м2 2 өрөө
2 долоо хоногийн өмнө
УБ — Баянгол, Алтай хотхон",113.0,27.0,,,,,,,,,,,,,,,,,,,,,,
16,6962909,"120 сая ₮
21-р хороололд 56.85мкв 2 өрөө
1 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",95.0,17.0,,,,,,,,,,,,,,,,,,,,,,
14,6964847,,13.0,15.0,Гантиг вилла хотхонд 279.8мк орон сууц,5 сая ₮,2024-03-18,13:17,,5+ өрөө,"УБ — Хан-Уул, Зайсан","
Зарна.",https://www.unegui.mn/adv/6964847_gantig-villa-khotkhond-279-8mk-oron-suuts-zarna/,Паркет,2 тагттай,2023.0,Байхгүй,Төмөр вакум,6.0,Төмөр,279.8 м²,1.0,Хувь лизингтэй,6.0,Ашиглалтад ороогүй,
35,6970686,"126 сая ₮
Саруул хороололд 1 өрөө байр 33.4мкв
2 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",109.0,36.0,,,,,,,,,,,,,,,,,,,,,,
51,6974108,"1.23 Тэрбум ₮
Бага тэнгэр цогцолбор хотхонд 142м2 3өрөө байр
1 долоо хоногийн өмнө
УБ — Баянзүрх",93.0,52.0,,,,,,,,,,,,,,,,,,,,,,
12,6974636,"435 сая ₮
Japan town 3 өрөө 79.9 м2 байр
1 долоо хоногийн өмнө
УБ — Хан-Уул, Japan town",98.0,13.0,,,,,,,,,,,,,,,,,,,,,,
27,6975551,"Turuu REInvestor
240 сая ₮
Яармаг riva residence 3 өрөө 84.5м2
5 өдрийн өмнө
УБ — Хан-Уул, Яармаг",56.0,28.0,,,,,,,,,,,,,,,,,,,,,,
39,6975570,"Munkhgerel
1.4 Тэрбум ₮
Japan town c5-д 3 өрөө 133.5m2
Өчигдөр
УБ — Хан-Уул, Japan town",21.0,40.0,,,,,,,,,,,,,,,,,,,,,,
6,6991636,"139 сая ₮
21-р хороолол депод 2 өрөө 59.9м2
3 долоо хоногийн өмнө
УБ — Сонгинохайрхан, 21-р хороолол",149.0,7.0,,,,,,,,,,,,,,,,,,,,,,
7,6994491,"Батцэцэг
1.4 Тэрбум ₮
Худ, japan town c-5 хотхонд 3 өрөө
1 долоо хоногийн өмнө
УБ — Хан-Уул",87.0,8.0,,,,,,,,,,,,,,,,,,,,,,
14,7002611,"Remax Sky Tumenbayar
189 сая ₮
Тарвалин хийд, поларис апартмент-д 3 өрөө байр 67м2
Өчигдөр
УБ — Баянзүрх, 15-р хороолол",24.0,15.0,,,,,,,,,,,,,,,,,,,,,,
14,7006732,"143 сая ₮ 150 сая ₮
Бзд-т 2 өрөө байр
4 өдрийн өмнө
УБ — Баянзүрх, 16-р хороолол",50.0,15.0,,,,,,,,,,,,,,,,,,,,,,
13,7007427,"370 сая ₮
Уб дэлгүүрийн зүүн талд1 давхарын 3 өрөө 90,0м2
1 долоо хоногийн өмнө
УБ — Сүхбаатар, Сүхбаатар, Хороо 4",98.0,14.0,,,,,,,,,,,,,,,,,,,,,,
30,7018125,"160 сая ₮
15 хороололд буюу кино үйлдвэрт 3 өрөө 72м2
3 долоо хоногийн өмнө
УБ — Баянзүрх, 15-р хороолол",146.0,31.0,,,,,,,,,,,,,,,,,,,,,,
48,7031439,"350 сая ₮
Рцнк-н ард, англи сургуулийн урд 3 өрөө 85.37m2
3 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 1",143.0,49.0,,,,,,,,,,,,,,,,,,,,,,
17,7031578,"5.5 сая ₮
40 мянгат 4 өрөө
1 долоо хоногийн өмнө
УБ — Чингэлтэй, 50 мянгат",103.0,18.0,,,,,,,,,,,,,,,,,,,,,,
9,7039274,"75 сая ₮
16-р хороолол саруул тэнгэр 2 хороолол 1 өрөө 26m2
1 долоо хоногийн өмнө
УБ — Баянзүрх, 16-р хороолол",98.0,10.0,,,,,,,,,,,,,,,,,,,,,,
53,7041832,"327 сая ₮
Global town 65мкв 2 өрөө
2 долоо хоногийн өмнө
УБ — Хан-Уул, Хан-Уул, Хороо 15",116.0,54.0,,,,,,,,,,,,,,,,,,,,,,
50,7042154,"Dashka
320 сая ₮
Арцат лакшири хотхонд 96.71м2 3өрөө орон сууц
1 долоо хоногийн өмнө
УБ — Хан-Уул, Яармаг",83.0,51.0,,,,,,,,,,,,,,,,,,,,,,
48,7047006,"213.21 сая ₮
Худ 19 хороо дөл хотхонд 2 өрөө 65м2
Өнөөдөр
УБ — Хан-Уул, 19-р хороолол",5.0,49.0,,,,,,,,,,,,,,,,,,,,,,
40,7047006,,5.0,41.0,Худ 19 хороо дөл хотхонд 2 өрөө 65м2,213.21 сая ₮,2024-03-18,20:05,,2 өрөө,"УБ — Хан-Уул, 19-р хороолол","
💎ХУД 19 хороо Дөл хотхонд 64.61м2 2өрөө байр худалдана.
➡️Үнэ:1м2-3.3сая₮.
✅ Хүн амьдраагүй шинэ байр,ebarimt өгнө.
✅ Зүүн болон урагш харсан цонхтой.
✅ 115 сургууль ойрхон, Гадна зогсоол сайтай, хашаатай.",https://www.unegui.mn/adv/7047006_khud-19-khoroo-dol-khotkhond-65m2/,Паркет,1 тагттай,2017.0,Байгаа,Вакум,5.0,Төмөр,65.0 м²,3.0,Банкны лизингтэй,3.0,Ашиглалтад орсон,
48,7048416,"652.28 сая ₮
The pares-д 4 өрөө 141.8м2 байр
1 долоо хоногийн өмнө
УБ — Хан-Уул",97.0,49.0,,,,,,,,,,,,,,,,,,,,,,
6,7051637,"Hub Enkhmandakh
238.59 сая ₮
Сити палас хотхонд 3 өрөө 79м2 байр
5 өдрийн өмнө
УБ — Хан-Уул, Яармаг",55.0,7.0,,,,,,,,,,,,,,,,,,,,,,
37,7053508,"350 сая ₮
Зайсанд 4 өрөө 106м2
5 өдрийн өмнө
УБ — Хан-Уул, Зайсан",60.0,38.0,,,,,,,,,,,,,,,,,,,,,,
0,7056233,"356 сая ₮
Elizabet хотхонд 3 өрөө 104м2 байр
3 долоо хоногийн өмнө
УБ — Баянзүрх, Баянзүрх, Хороо 26",145.0,1.0,,,,,,,,,,,,,,,,,,,,,,
