,Unnamed: 0.1,Unnamed: 0,Зарын гарчиг,Нийт үнэ 0,Огноо,Цаг,Зарын дугаар,Утасны дугаар,Өрөө,Дүүрэгт байршил,Тайлбар,url,Шал:,Тагт:,Ашиглалтад орсон огноо,Гараж:,Цонх:,Барилгын давхар,Хаалга:,М2 0,Байрны давхар,Лизингээр авах боломж,Цонхны тоо,Барилгын явц:,ad_page,ad_order,mylocation,Хотхоны ID,Хотхоны нэр,Дэд байршил,Lat,Long,Дүүрэг,Байршил,Хороо,Нийт үнэ,М2,М2 үнэ
365,365,5,Сансарт 2 өрөө 42м2 байр,140 сая ₮,2024-03-30,11:30,8169839,,2 өрөө,"УБ — Баянзүрх, Сансар","
Сансарын колонк, 48-р сургуулийн зүүн талд 42мкв 2 өрөө байр зарна.
14/7 давхарт
22-р цэцэрлэг, 48 болон 93-р сургуультай ойрхон.",https://www.unegui.mn/adv/8169839_sansart-2-oroo-bair-zarna/,Паркет,1 тагттай,2014,Байхгүй,Вакум,14,Төмөр вакум,42.0 м²,7,Лизинггүй,3,Ашиглалтад орсон,12.0,6.0,Сансар,,,,,,Баянзүрх,Сансар,,140.0,42.0,3.3333333333333335
366,366,4,СБД 5 хороо циркийн баруун талд 4 өрөө 88.7м2 байр,4.2 сая ₮,2024-03-30,11:31,8048377,,4 өрөө,"УБ — Сүхбаатар, Сүхбаатар, Хороо 5","
СБД 5 хороо циркийн баруун талд байрлах орос3, сант, 6-р сургуулиудтай ойрхон. 4 талруугаа гарах гарцтай. Урагшаа нарны зам, баруун тийшээ нарны гүүр, хойшоо хүүхдийн 100, зүүн тийшээ циркрүү шууд гардаг
21онд ашиглалтанд орсон",https://www.unegui.mn/adv/8048377_21ond-ashiglaltand-orson-oros3-sant-surguultai-oirkhon-4-oroo-bair/,Паркет,1 тагттай,2021,Байгаа,Вакум,15,Бүргэд,88.7 м²,14,Банкны лизингтэй,5,Ашиглалтад орсон,12.0,5.0,Талбай,,,,,,Сүхбаатар,Хороо 5,5,4.2,88.7,0.04735062006764374
367,367,38,Ривэр стоун хотхонд 1 өрөө 41м2 байр,"130 сая ₮
үнэ тохирно",2024-03-30,11:32,8155324,,1 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 3","
ХУД 3-р хороо Ривэрстоун хотхонд 41мк2 1 өрөө байр зарна. /2өрөө болгох боломжтой/
Урагшаа харсан маш том цонхтой. Өдрийн турш нар үзнэ.
Урд барилга баригдаж нар хаах аюулгүй. Хотхоны харуул хамгаалалт, СӨХ сайтай. Зогсоол сайтай
Маш дулаан. Өвөлдөө цонхоо онгойлгох хэмжээний ккк
Тойроод улсын сургууль цэцэрлэг, хувийн цэцэрлэг олон байдаг. Хотын төв болон баруун зүүн тийш хамгийн ойр байрлалтай. Агаарын бохирдол бага бүсэд байршсан. Хайрлаж амьдарсан сайхан байр байгаа.
Гал тогоо болон үүдний том шкав үлдэнэ.
Үүдний хаалгаа кодтой шинэ хаалгаар сольсон.
Бэлэн төлөлтөнд ярина.",https://www.unegui.mn/adv/8155324_riverstoun-khotkhond-1oroo/,Паркет,1 тагттай,2010,Байхгүй,Вакум,10,Вакум,41.0 м²,8,Лизинггүй,1,Ашиглалтад орсон,,,Зайсан хойно,,,,,,Хан-Уул,Хороо 3,3,130.0,41.0,3.1707317073170733
368,368,2,Jardin residence 3 өрөө,780 сая ₮,2024-03-30,11:34,8146464,,3 өрөө,"УБ — Хан-Уул, Bella Vista","
🌾 #𝐉𝐀𝐑𝐃𝐈𝐍 #𝐑𝐄𝐒𝐈𝐃𝐄𝐍𝐂𝐄 тансаг зэрэглэлийн хотхонд 𝟏𝟑𝟎мкв 𝟑 өрөө орон сууц борлуулна 🌾
ҮНЭ: 𝟕𝟖𝟎сая |
𝐊𝐡𝐚𝐧 𝐁𝐚𝐧𝐤 шуурхай зээл шийдэж өгнө®️

- 𝟏 зочны өрөө гал тогоо
- 𝟏 мастер унтлагын өрөө
- 𝟏 хүүхдийн өрөө
- 𝟐 ариун цэврийн өрөө
- 𝟏 лаундри өрөө
- 𝟏 дулаан зогсоол",https://www.unegui.mn/adv/8146464_jardin-residence-3-oroo-zarna/,Паркет,1 тагттай,2016,Байгаа,Вакум,6,Төмөр,130.0 м²,4,Лизинггүй,4,Ашиглалтад орсон,12.0,3.0,,,,,,,Хан-Уул,Bella Vista,,780.0,130.0,6.0
369,369,3,Алтай хотхоны урд тэлмүүн хотхонд 1 өрөө,96.2 сая ₮,2024-03-30,11:34,8169850,,1 өрөө,"УБ — Баянгол, Алтай хотхон","
📍Алтай хотхоны урд Тэлмүүн хотхонд 27 мкв 1 өрөө байр худалдана.

- 27 мкв
- 16/4 давхарт
- Зүүн харсан цонхтой
- Гэрчилгээ бэлэн
- 2015 онд ашиглалтад орсон
- Хананд суусан бүх тавилга дагалдана. / 10 саяаар хийлгэж байсан./ зам дагуу бүх юмандаа ойр
- Үнэ:96.2 сая₮",https://www.unegui.mn/adv/8169850_altai-khotkhony-urd-telmuun-khotkhond-1-oroo/,Паркет,1 тагттай,2015,Байхгүй,Вакум,16,Бүргэд,27.0 м²,4,Лизинггүй,1,Ашиглалтад орсон,12.0,4.0,Алтай хотхон,,,,,,Баянгол,Алтай хотхон,,96.2,27.0,3.562962962962963
370,370,58,Alpha zone 5 өрөө байр,6 сая ₮,2024-03-30,11:35,8068159,,5+ өрөө,"УБ — Хан-Уул, 120 мянгат","
®️ #𝐀𝐋𝐏𝐇𝐀 #𝐙𝐎𝐍𝐄 бизнес зэрэглэлийн апартмент-д 𝟏𝟑𝟒мкв 𝟓 өрөө #бартерын орон сууц худалдана ®️
ҮНЭ: 𝟖𝟐𝟎 сая🌾
Khan Bank #TDB банкны зээл шийднэ

- 𝟐𝟑/𝟐𝟎 давхарт зүүн ба хойшоо урагшаа харууцтай
- 𝟏 зочны өрөө гал тогоо
- 𝟏 мастер унтлагын өрөө
- 𝟐 хүүхдийн өрөө
- 𝟏 ажлын өрөө
- 𝟐 ариун цэврийн өрөө
- 𝟐 шилэн тагттай
- Хувцасны өрөө",https://www.unegui.mn/adv/8068159_alpha-zone-5-oroo-bair-zarna/,Паркет,1 тагттай,2024,Байгаа,Вакум,23,Төмөр,134.0 м²,20,Лизинггүй,8,Ашиглалтад орсон,11.0,59.0,120 мянгат,,,,,,Хан-Уул,120 мянгат,,6.0,134.0,0.04477611940298507
371,371,59,Яармаг энхтөгөл хотхонд 46мкв 2 өрөө,2.5 сая ₮,2024-03-30,11:35,8078947,,2 өрөө,"УБ — Хан-Уул, Яармаг","
2-р блок 6 сард ашиглальөнд орно
Нөат байхгүй
6 давхарт баруун харсан",https://www.unegui.mn/adv/8078947_iaarmag-enkhtogol-khotkhond-46mkv-2-oroo-zarna/,Паркет,1 тагттай,2024,Байхгүй,Вакум,13,Төмөр,46.0 м²,6,Лизинггүй,2,Ашиглалтад ороогүй,11.0,60.0,Яармаг,,,,,,Хан-Уул,Яармаг,,2.5,46.0,0.05434782608695652
372,372,0,Худ зайсан royal green villa хотхонд 4 өрөө,680 сая ₮,2024-03-30,11:35,8132204,,4 өрөө,"УБ — Хан-Уул, Зайсан","
🔵 ХУД, Зайсан Royal Green villa хотхонд 4 өрөө худалдана.
✅ 160м2 , 2ш грашын хамт | 4 өрөө | гэрчилгээ бэлэн
✅ Урагшаа, хойш харсан цонх | вакум битүү тагттай",https://www.unegui.mn/adv/8132204_khud-zaisan-royal-green-villa-khotkhond-4-oroo-khudaldana/,Паркет,1 тагттай,2009,Байгаа,Вакум,5,Бүргэд,160.0 м²,1,Банкны лизингтэй,8,Ашиглалтад орсон,12.0,1.0,Зайсан,,,,,,Хан-Уул,Зайсан,,680.0,160.0,4.25
373,373,1,"Худ, зайсан күкшьюзан шинэ мөрөөдөл хотхон 2 өрөө 62м2",196 сая ₮,2024-03-30,11:35,8112969,,2 өрөө,"УБ — Хан-Уул, Зайсан","
Зайсан явах зам, Оргил шилтгээний урд байрлалтай Шинэ өргөө хотхонд 2 өрөө байр худалдана.

62,2мвк",https://www.unegui.mn/adv/8112969_khud-shine-moroodol-khotkhon-2-oroo/,Паркет,1 тагттай,2013,Байхгүй,Вакум,9,Бүргэд,62.0 м²,4,Хувь лизингтэй,3,Ашиглалтад орсон,12.0,2.0,Зайсан,,,,,,Хан-Уул,Зайсан,,196.0,62.0,3.161290322580645
374,374,55,Бүти таун 125 мкв 4 өрөө,"550 сая ₮
580 сая ₮",2024-03-30,11:36,8040094,,4 өрөө,"УБ — Хан-Уул, Хан-Уул, Хороо 15","
🌱#𝐁𝐔𝐓𝐈 #𝐓𝐎𝐖𝐍 хотхонд 𝟏𝟐𝟓мкв 𝟒 өрөө орон сууцыг гражын хамт борлуулна 🌱
ҮНЭ: 𝟓𝟖𝟎 сая |
- 𝟏𝟎 давхарт урагшаа, хойшоо, баруун харууцтай
- 𝟏 зочны өрөө галтогоо
- 𝟏 мастер унтлагын өрөө
- 𝟐 хүүхдийн өрөө
- 𝟐 том рекилсэн балкон
- 𝟐 хувцасны өрөө
- 𝟐 ариун цэврийн өрөө
- 𝟏 дулаан зогсоол тусдаа үнэтэй
- 𝟏 агуулахтай",https://www.unegui.mn/adv/8040094_buti-town-buti-taun-125-mkv-4-oroo-zarna/,Паркет,1 тагттай,2021,Байгаа,Вакум,12,Төмөр,125.0 м²,10,Лизинггүй,8,Ашиглалтад орсон,11.0,56.0,Зайсан хойно,,,,,,Хан-Уул,Хороо 15,15,550.0,125.0,4.4
375,375,56,Голден будда golden buddha 168мкв 4 өрөө,850 сая ₮,2024-03-30,11:36,7794000,,4 өрөө,"УБ — Хан-Уул, 120 мянгат","
🌱 #𝗚𝗢𝗟𝗗𝗘𝗡 #𝗕𝗨𝗗𝗗𝗛𝗔 тансаг зэрэглэлийн хотхонд 𝟭𝟲𝟴мкв 𝟰 өрөө орон сууц худалдана🌱
ҮНЭ🔑 𝟴𝟱𝟬 сая + Граж 𝟱𝟬сая

XacLeasing зээл өдөрт нь шийдэх боломжтой

- 2021 онд ашиглалтанд орсон
- Зохион байгуулалт сайтай
- 16/5 давхарт баруун харууцтай
- 1 зочны өрөө гал тогоо, хооллох хэсэг
- 1 мастер унтлагын өрөө / хувцасны өрөө ариун цэврийн өрөөтэй/
- 1 хүүхдийн унтлагын өрөө / нэмэлт тоглоомын хэсэгтэй/
- 1 ажлын өрөө
- 2 ариун цэврийн өрөө
- Давхартаа 2 айлтай
- 1 дулаан авто зогсоолтой / 50 сая/

ГРАЖЫН ХАМТ ДООД ҮНЭ 900 САЯ ТУЛ ҮНЭ БУУХГҮЙ",https://www.unegui.mn/adv/7794000_golden-budda-golden-buddha-168mkv-4-oroo-zarna/,Паркет,Тагтгүй,2021,Байгаа,Төмөр вакум,16,Төмөр,168.0 м²,5,Лизинггүй,6,Ашиглалтад орсон,11.0,57.0,120 мянгат,,,,,,Хан-Уул,120 мянгат,,850.0,168.0,5.059523809523809
376,376,57,1-р хороололд эрин хороолол 61.4мкв 2 өрөө байр,180 сая ₮,2024-03-30,11:36,8132443,,2 өрөө,"УБ — Сонгинохайрхан, 1-р хороолол","
🔥 БГД, 1-р хороолол Хархорин захын зүүн талд ""Эрин хотхон""-д 61.4м2 2өрөө байр худалдана
🌱 12/10 давхарт | 2019 он
🌱 Зүүн харсан 2 цонх, урт тагттай
🌱 Бүх үйлчилгээндээ ойр
🌱 Обой солих шаардлагатай.
🌱 Хотхондоо улсын цэцэрлэгтэй
🌱 Гал тогооны тавилга үлдэнэ
Үнэ: 180сая",https://www.unegui.mn/adv/8132443_1-r-khoroolold-erin-khoroolol-61-4m2-2oroo-bair/,Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,61.4 м²,10,Банкны лизингтэй,2,Ашиглалтад орсон,11.0,58.0,1-р хороолол,,,,,,Сонгинохайрхан,1-р хороолол,,180.0,61.4,2.9315960912052117
377,377,37,Belmonte luxury residence хотхонд 5 uruu 169м2,650 сая ₮,2024-03-30,11:36,8098395,,5+ өрөө,"УБ — Хан-Уул, Яармаг","
#Яармаг, #JET сургуулийн хойно #BELMONTE_luxury_residence хотхонд


- мкв үнэ: 3.850.000
- 2019 | 168.69 мвк
- 10/1давхарт
- бүх төрлийн бартер сонсоно",https://www.unegui.mn/adv/8098395_belmonte-luxury-residence-khotkhond/,Паркет,Тагтгүй,2019,Байхгүй,Вакум,10,Бүргэд,169.0 м²,1,Банкны лизингтэй,8,Ашиглалтад орсон,,,Яармаг,,,,,,Хан-Уул,Яармаг,,650.0,169.0,3.8461538461538463
378,378,53,Сансарт нисора тауврт 4н өрөө,"374.55 сая ₮
үнэ тохирно",2024-03-30,11:37,8124639,,4 өрөө,"УБ — Баянзүрх, Сансар","
Сансарын тунелын хойно Нисора таурт 4н өрөө худалдана.
- 12/4
- Урагшаа болон зүүн харууцтай
- Улсын 48, 33-р сургууль, цэцэрлэг маш ойрхон
- Үйлчилгээний төвүүд ойрхон
- Хотын төв
- Гэрчилгээ бэлэн
- 1 мвк 3,300,000₮

Засвар хийх шаардлагатай",https://www.unegui.mn/adv/8124639_sansart-nisora-tauvrt-4n-oroo/,Паркет,1 тагттай,2015,Байхгүй,Вакум,12,Бүргэд,113.5 м²,4,Банкны лизингтэй,6,Ашиглалтад орсон,11.0,54.0,Сансар,,,,,,Баянзүрх,Сансар,,374.55,113.5,3.3000000000000003
379,379,54,Бзд 3-р хороо сайд нарын 2-р эмнэлэгийн зүүн талд 4өрөө 165м2 байр,625.1 сая ₮,2024-03-30,11:37,8133465,,4 өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 3","
БЗД-ийн 3-р хороо, 12-р хороолол, хотын

А бүсэд, Энхтайвны өргөн чөлөөнд,

Сайд нарын 2-р эмнэлгийн зүүн тал, Ану-
Үжин зочид буудлын баруун хойд талд
Бридж Констракшн компани барьж,
2011 онд ашиглалтад оруулсан.
Харъяа сургууль нь 33-р сургууль, харьяа цэцэрлэг 61-р цэцэрлэг.

Зүүн тийш харсан 3 цонх, 1 балконтой, баруун тийш харсан 4 цонх, 1 балконтой, хулсан шалтай, 3 ариун цэврийн өрөөтэй, 1 ажлын болон 1 агуулахын өрөөтэй, 4 өрөө байр.",https://www.unegui.mn/adv/8133465_bzd-3-r-khoroo-said-naryn-2-r-emnelegiin-zuun-tald-4oroo/,Паркет,1 тагттай,2011,Байгаа,Вакум,9,Бүргэд,165.0 м²,6,Лизинггүй,7,Ашиглалтад орсон,11.0,55.0,Сансар,,,,,,Баянзүрх,Хороо 3,3,625.1,165.0,3.7884848484848486
380,380,51,120 мянгат regis place 152.2мвк 4н өрөө,1.5 Тэрбум ₮,2024-03-30,11:38,7753734,,4 өрөө,"УБ — Хан-Уул, 120 мянгат",,https://www.unegui.mn/adv/7753734_120-miangat-regis-place-152-2mvk-4n-oroo-khudaldana/,Паркет,Тагтгүй,2022,Байгаа,Вакум,25,Бүргэд,152.0 м²,14,Лизинггүй,8,Ашиглалтад орсон,11.0,52.0,120 мянгат,,,,,,Хан-Уул,120 мянгат,,1500.0,152.0,9.868421052631579
381,381,52,Viva cityd 54m2 3 uruu bair,"115 сая ₮
130 сая ₮",2024-03-30,11:38,8054754,,3 өрөө,"УБ — Хан-Уул, Viva city","
📍ХУД, Яармагт Вива сити хотхонд 54.5м2 3 өрөө орон сууц худалдана.
🔖 Үнэ: 𝟭15,𝟬𝟬𝟬,𝟬𝟬𝟬₮
✨ Урагш харсан 4 цонхтой
✨ 5/4давхарт
✨ Дулаахан, ашиглалтад орсноос хойш 1 айл амьдарсан
✨ Гэрчилгээ бэлэн
✨ М6 урдуур байршилтай",https://www.unegui.mn/adv/8054754_viva-cityd-54m2-3uru/,Паркет,1 тагттай,2014,Байхгүй,Вакум,5,Бүргэд,54.0 м²,4,Лизинггүй,4,Ашиглалтад орсон,11.0,53.0,Яармаг,,,,,,Хан-Уул,Viva city,,115.0,54.0,2.1296296296296298
382,382,36,"Бзд 26-р хороо, crystal town 5 өрөө 180м2 орон сууц","665 сая ₮
үнэ тохирно",2024-03-30,11:38,8044374,,5+ өрөө,"УБ — Баянзүрх, Баянзүрх, Хороо 26","
📍БЗД 26-р хороо, Crystal town 5 өрөө 180м2 орон сууц худалдана

Үнэ 665 сая₮ м2 3.7 сая ₮

-16/2 давхарт
-Урагшаа 3, хойшоо 3 цонхтой
- Гараж тусдаа 30,000,000",https://www.unegui.mn/adv/8044374_bzd-26-r-khoroo-crystal-town-5-oroo-180m2-oron-suuts-khudaldana/,Паркет,2 тагттай,2010,Байхгүй,Вакум,16,Бүргэд,180.0 м²,2,Банкны лизингтэй,8,Ашиглалтад орсон,,,Цэцэрлэгт хүрээлэн,,,,,,Баянзүрх,Хороо 26,26,665.0,180.0,3.6944444444444446
